timestamp,oxygen saturation percentage,data source
2026-03-30T03:28:03Z,94.9,Charge 6
2026-03-30T03:29:03Z,50.0,Charge 6
2026-03-30T03:30:03Z,94.3,Charge 6
2026-03-30T03:31:03Z,93.9,Charge 6
2026-03-30T03:32:03Z,93.7,Charge 6
2026-03-30T03:33:03Z,93.7,Charge 6
2026-03-30T03:34:03Z,93.6,Charge 6
2026-03-30T03:35:03Z,93.7,Charge 6
2026-03-30T03:36:03Z,93.6,Charge 6
2026-03-30T03:37:03Z,93.7,Charge 6
2026-03-30T03:38:03Z,93.8,Charge 6
2026-03-30T03:39:03Z,93.8,Charge 6
2026-03-30T03:40:03Z,93.9,Charge 6
2026-03-30T03:41:03Z,94.0,Charge 6
2026-03-30T03:42:03Z,94.1,Charge 6
2026-03-30T03:43:03Z,94.2,Charge 6
2026-03-30T03:44:03Z,50.0,Charge 6
2026-03-30T03:45:03Z,50.0,Charge 6
2026-03-30T03:46:03Z,94.0,Charge 6
2026-03-30T03:47:03Z,93.6,Charge 6
2026-03-30T03:48:03Z,93.5,Charge 6
2026-03-30T03:49:03Z,93.4,Charge 6
2026-03-30T03:50:03Z,93.2,Charge 6
2026-03-30T03:51:03Z,93.2,Charge 6
2026-03-30T03:52:03Z,93.4,Charge 6
2026-03-30T03:53:03Z,93.4,Charge 6
2026-03-30T03:54:03Z,93.4,Charge 6
2026-03-30T03:55:03Z,93.3,Charge 6
2026-03-30T03:56:03Z,93.2,Charge 6
2026-03-30T03:57:03Z,93.3,Charge 6
2026-03-30T03:58:03Z,93.5,Charge 6
2026-03-30T03:59:03Z,50.0,Charge 6
2026-03-30T04:00:03Z,93.5,Charge 6
2026-03-30T04:01:03Z,94.2,Charge 6
2026-03-30T04:02:03Z,94.4,Charge 6
2026-03-30T04:03:03Z,94.6,Charge 6
2026-03-30T04:04:03Z,94.8,Charge 6
2026-03-30T04:05:03Z,94.9,Charge 6
2026-03-30T04:06:03Z,95.0,Charge 6
2026-03-30T04:07:03Z,95.1,Charge 6
2026-03-30T04:08:03Z,95.2,Charge 6
2026-03-30T04:09:03Z,95.2,Charge 6
2026-03-30T04:10:03Z,95.4,Charge 6
2026-03-30T04:11:03Z,95.4,Charge 6
2026-03-30T04:12:03Z,95.4,Charge 6
2026-03-30T04:13:03Z,95.3,Charge 6
2026-03-30T04:14:03Z,95.3,Charge 6
2026-03-30T04:15:03Z,95.4,Charge 6
2026-03-30T04:16:03Z,95.5,Charge 6
2026-03-30T04:17:03Z,50.0,Charge 6
2026-03-30T04:18:03Z,94.8,Charge 6
2026-03-30T04:19:03Z,94.3,Charge 6
2026-03-30T04:20:03Z,93.7,Charge 6
2026-03-30T04:21:03Z,93.6,Charge 6
2026-03-30T04:22:03Z,93.3,Charge 6
2026-03-30T04:23:03Z,50.0,Charge 6
2026-03-30T04:24:03Z,93.2,Charge 6
2026-03-30T04:25:03Z,93.0,Charge 6
2026-03-30T04:26:03Z,93.0,Charge 6
2026-03-30T04:27:03Z,93.1,Charge 6
2026-03-30T04:28:03Z,93.0,Charge 6
2026-03-30T04:29:03Z,93.2,Charge 6
2026-03-30T04:30:03Z,93.2,Charge 6
2026-03-30T04:31:03Z,92.9,Charge 6
2026-03-30T04:32:03Z,93.0,Charge 6
2026-03-30T04:33:03Z,93.0,Charge 6
2026-03-30T04:34:03Z,50.0,Charge 6
2026-03-30T04:35:03Z,92.7,Charge 6
2026-03-30T04:36:03Z,92.5,Charge 6
2026-03-30T04:37:03Z,94.4,Charge 6
2026-03-30T04:38:03Z,94.4,Charge 6
2026-03-30T04:39:03Z,95.5,Charge 6
2026-03-30T04:40:03Z,96.1,Charge 6
2026-03-30T04:41:03Z,50.0,Charge 6
2026-03-30T04:42:03Z,50.0,Charge 6
2026-03-30T04:43:03Z,95.1,Charge 6
2026-03-30T04:44:03Z,50.0,Charge 6
2026-03-30T04:45:03Z,94.9,Charge 6
2026-03-30T04:46:03Z,50.0,Charge 6
2026-03-30T04:47:03Z,50.0,Charge 6
2026-03-30T04:48:03Z,50.0,Charge 6
2026-03-30T04:49:03Z,50.0,Charge 6
2026-03-30T04:50:03Z,50.0,Charge 6
2026-03-30T04:51:03Z,50.0,Charge 6
2026-03-30T04:52:03Z,50.0,Charge 6
2026-03-30T04:53:03Z,50.0,Charge 6
2026-03-30T04:54:03Z,50.0,Charge 6
2026-03-30T04:55:03Z,50.0,Charge 6
2026-03-30T20:56:33Z,79.9,Charge 6
2026-03-30T20:57:33Z,76.0,Charge 6
2026-03-30T20:58:33Z,79.3,Charge 6
2026-03-30T20:59:33Z,85.2,Charge 6
2026-03-30T21:00:33Z,89.9,Charge 6
2026-03-30T21:01:33Z,92.5,Charge 6
2026-03-30T21:02:33Z,94.3,Charge 6
2026-03-30T21:03:33Z,95.5,Charge 6
2026-03-30T21:04:33Z,95.9,Charge 6
2026-03-30T21:05:33Z,96.2,Charge 6
2026-03-30T21:06:33Z,96.3,Charge 6
2026-03-30T21:07:33Z,96.6,Charge 6
2026-03-30T21:08:33Z,96.6,Charge 6
2026-03-30T21:09:33Z,96.5,Charge 6
2026-03-30T21:10:33Z,96.6,Charge 6
2026-03-30T21:11:33Z,96.5,Charge 6
2026-03-30T21:12:33Z,96.2,Charge 6
2026-03-30T21:13:33Z,96.0,Charge 6
2026-03-30T21:14:33Z,96.4,Charge 6
2026-03-30T21:15:33Z,96.5,Charge 6
2026-03-30T21:16:33Z,96.0,Charge 6
2026-03-30T21:17:33Z,96.0,Charge 6
2026-03-30T21:18:33Z,50.0,Charge 6
2026-03-30T21:19:33Z,95.3,Charge 6
2026-03-30T21:20:33Z,50.0,Charge 6
2026-03-30T21:21:33Z,91.9,Charge 6
2026-03-30T21:22:33Z,89.4,Charge 6
2026-03-30T21:23:33Z,87.6,Charge 6
2026-03-30T21:24:33Z,85.7,Charge 6
2026-03-30T21:25:33Z,50.0,Charge 6
2026-03-30T21:26:33Z,83.9,Charge 6
2026-03-30T21:27:33Z,87.7,Charge 6
2026-03-30T21:28:33Z,90.9,Charge 6
2026-03-30T21:29:33Z,92.1,Charge 6
2026-03-30T21:30:33Z,92.0,Charge 6
2026-03-30T21:31:33Z,90.9,Charge 6
2026-03-30T21:32:33Z,91.3,Charge 6
2026-03-30T21:33:33Z,91.2,Charge 6
2026-03-30T21:34:33Z,92.1,Charge 6
2026-03-30T21:35:33Z,92.2,Charge 6
2026-03-30T21:36:33Z,92.5,Charge 6
2026-03-30T21:37:33Z,91.9,Charge 6
2026-03-30T21:38:33Z,92.5,Charge 6
2026-03-30T21:39:33Z,92.7,Charge 6
2026-03-30T21:40:33Z,93.1,Charge 6
2026-03-30T21:41:33Z,93.4,Charge 6
2026-03-30T21:42:33Z,93.5,Charge 6
2026-03-30T21:43:33Z,50.0,Charge 6
2026-03-30T21:44:33Z,93.6,Charge 6
2026-03-30T21:45:33Z,50.0,Charge 6
2026-03-30T21:46:33Z,93.9,Charge 6
2026-03-30T21:47:33Z,93.9,Charge 6
2026-03-30T21:48:33Z,93.7,Charge 6
2026-03-30T21:49:33Z,93.5,Charge 6
2026-03-30T21:50:33Z,93.3,Charge 6
2026-03-30T21:51:33Z,93.5,Charge 6
2026-03-30T21:52:33Z,93.6,Charge 6
2026-03-30T21:53:33Z,93.5,Charge 6
2026-03-30T21:54:33Z,93.4,Charge 6
2026-03-30T21:55:33Z,93.4,Charge 6
2026-03-30T21:56:33Z,93.6,Charge 6
2026-03-30T21:57:33Z,50.0,Charge 6
2026-03-30T21:58:33Z,92.7,Charge 6
2026-03-30T21:59:33Z,92.9,Charge 6
2026-03-30T22:00:33Z,92.2,Charge 6
2026-03-30T22:01:33Z,91.7,Charge 6
2026-03-30T22:02:33Z,91.1,Charge 6
2026-03-30T22:03:33Z,91.6,Charge 6
2026-03-30T22:04:33Z,91.7,Charge 6
2026-03-30T22:05:33Z,91.8,Charge 6
2026-03-30T22:06:33Z,91.2,Charge 6
2026-03-30T22:07:33Z,91.0,Charge 6
2026-03-30T22:08:33Z,91.2,Charge 6
2026-03-30T22:09:33Z,91.6,Charge 6
2026-03-30T22:10:33Z,91.1,Charge 6
2026-03-30T22:11:33Z,91.6,Charge 6
2026-03-30T22:12:33Z,91.5,Charge 6
2026-03-30T22:13:33Z,91.8,Charge 6
2026-03-30T22:14:33Z,93.2,Charge 6
2026-03-30T22:15:33Z,94.1,Charge 6
2026-03-30T22:16:33Z,94.3,Charge 6
2026-03-30T22:17:33Z,94.6,Charge 6
2026-03-30T22:18:33Z,94.9,Charge 6
2026-03-30T22:19:33Z,94.9,Charge 6
2026-03-30T22:20:33Z,94.6,Charge 6
2026-03-30T22:21:33Z,95.5,Charge 6
2026-03-30T22:22:33Z,95.5,Charge 6
2026-03-30T22:23:33Z,95.6,Charge 6
2026-03-30T22:24:33Z,96.7,Charge 6
2026-03-30T22:25:33Z,97.3,Charge 6
2026-03-30T22:26:33Z,91.6,Charge 6
2026-03-30T22:27:33Z,91.2,Charge 6
2026-03-30T22:28:33Z,91.1,Charge 6
2026-03-30T22:29:33Z,90.9,Charge 6
2026-03-30T22:30:33Z,50.0,Charge 6
2026-03-30T22:31:33Z,92.3,Charge 6
2026-03-30T22:32:33Z,93.5,Charge 6
2026-03-30T22:33:33Z,94.9,Charge 6
2026-03-30T22:34:33Z,95.9,Charge 6
2026-03-30T22:35:33Z,96.2,Charge 6
2026-03-30T22:36:33Z,96.5,Charge 6
2026-03-30T22:37:33Z,97.1,Charge 6
2026-03-30T22:38:33Z,97.3,Charge 6
2026-03-30T22:39:33Z,97.5,Charge 6
2026-03-30T22:40:33Z,97.1,Charge 6
2026-03-30T22:41:33Z,97.3,Charge 6
2026-03-30T22:42:33Z,97.9,Charge 6
2026-03-30T22:43:33Z,98.4,Charge 6
2026-03-30T22:44:33Z,99.0,Charge 6
2026-03-30T22:45:33Z,98.9,Charge 6
2026-03-30T22:46:33Z,98.9,Charge 6
2026-03-30T22:47:33Z,99.5,Charge 6
2026-03-30T22:48:33Z,99.4,Charge 6
2026-03-30T22:49:33Z,99.3,Charge 6
2026-03-30T22:50:33Z,99.0,Charge 6
2026-03-30T22:51:33Z,99.0,Charge 6
2026-03-30T22:52:33Z,99.3,Charge 6
2026-03-30T22:53:33Z,98.9,Charge 6
2026-03-30T22:54:33Z,98.7,Charge 6
2026-03-30T22:55:33Z,99.1,Charge 6
2026-03-30T22:56:33Z,99.1,Charge 6
2026-03-30T22:57:33Z,99.4,Charge 6
2026-03-30T22:58:33Z,99.6,Charge 6
2026-03-30T22:59:33Z,99.8,Charge 6
2026-03-30T23:00:33Z,99.8,Charge 6
2026-03-30T23:01:33Z,50.0,Charge 6
2026-03-30T23:02:33Z,98.8,Charge 6
2026-03-30T23:03:33Z,96.7,Charge 6
2026-03-30T23:04:33Z,94.9,Charge 6
2026-03-30T23:05:33Z,93.4,Charge 6
2026-03-30T23:06:33Z,92.3,Charge 6
2026-03-30T23:07:33Z,91.6,Charge 6
2026-03-30T23:08:33Z,91.1,Charge 6
2026-03-30T23:09:33Z,90.7,Charge 6
2026-03-30T23:10:33Z,90.5,Charge 6
2026-03-30T23:11:33Z,90.3,Charge 6
2026-03-30T23:12:33Z,90.2,Charge 6
2026-03-30T23:13:33Z,90.3,Charge 6
2026-03-30T23:14:33Z,50.0,Charge 6
2026-03-30T23:15:33Z,90.8,Charge 6
2026-03-30T23:16:33Z,90.9,Charge 6
2026-03-30T23:17:33Z,50.0,Charge 6
2026-03-30T23:18:33Z,91.4,Charge 6
2026-03-30T23:19:33Z,91.6,Charge 6
2026-03-30T23:20:33Z,91.6,Charge 6
2026-03-30T23:21:33Z,91.5,Charge 6
2026-03-30T23:22:33Z,91.5,Charge 6
2026-03-30T23:23:33Z,91.4,Charge 6
2026-03-30T23:24:33Z,91.4,Charge 6
2026-03-30T23:25:33Z,91.4,Charge 6
2026-03-30T23:26:33Z,91.4,Charge 6
2026-03-30T23:27:33Z,91.5,Charge 6
2026-03-30T23:28:33Z,91.5,Charge 6
2026-03-30T23:29:33Z,91.7,Charge 6
2026-03-30T23:30:33Z,92.0,Charge 6
2026-03-30T23:31:33Z,92.2,Charge 6
2026-03-30T23:32:33Z,92.1,Charge 6
2026-03-30T23:33:33Z,92.0,Charge 6
2026-03-30T23:34:33Z,91.9,Charge 6
2026-03-30T23:35:33Z,92.4,Charge 6
2026-03-30T23:36:33Z,92.7,Charge 6
2026-03-30T23:37:33Z,92.4,Charge 6
2026-03-30T23:38:33Z,92.2,Charge 6
2026-03-30T23:39:33Z,91.9,Charge 6
2026-03-30T23:40:33Z,91.8,Charge 6
2026-03-30T23:41:33Z,92.1,Charge 6
2026-03-30T23:42:33Z,92.0,Charge 6
2026-03-30T23:43:33Z,91.9,Charge 6
2026-03-30T23:44:33Z,91.8,Charge 6
2026-03-30T23:45:33Z,91.7,Charge 6
2026-03-30T23:46:33Z,91.7,Charge 6
2026-03-30T23:47:33Z,91.9,Charge 6
2026-03-30T23:48:33Z,92.1,Charge 6
2026-03-30T23:49:33Z,92.1,Charge 6
2026-03-30T23:50:33Z,91.9,Charge 6
2026-03-30T23:51:33Z,92.0,Charge 6
2026-03-30T23:52:33Z,91.7,Charge 6
2026-03-30T23:53:33Z,91.4,Charge 6
2026-03-30T23:54:33Z,91.2,Charge 6
2026-03-30T23:55:33Z,91.6,Charge 6
2026-03-30T23:56:33Z,91.3,Charge 6
2026-03-30T23:57:33Z,91.5,Charge 6
2026-03-30T23:58:33Z,92.3,Charge 6
2026-03-30T23:59:33Z,93.1,Charge 6
2026-03-31T00:00:33Z,50.0,Charge 6
2026-03-31T00:01:33Z,50.0,Charge 6
2026-03-31T00:02:33Z,93.1,Charge 6
2026-03-31T00:03:33Z,92.8,Charge 6
2026-03-31T00:04:33Z,92.7,Charge 6
2026-03-31T00:05:33Z,92.7,Charge 6
2026-03-31T00:06:33Z,92.7,Charge 6
2026-03-31T00:07:33Z,92.6,Charge 6
2026-03-31T00:08:33Z,92.7,Charge 6
2026-03-31T00:09:33Z,92.9,Charge 6
2026-03-31T00:10:33Z,92.8,Charge 6
2026-03-31T00:11:33Z,92.9,Charge 6
2026-03-31T00:12:33Z,93.0,Charge 6
2026-03-31T00:13:33Z,93.0,Charge 6
2026-03-31T00:14:33Z,92.9,Charge 6
2026-03-31T00:15:33Z,93.1,Charge 6
2026-03-31T00:16:33Z,93.2,Charge 6
2026-03-31T00:17:33Z,93.1,Charge 6
2026-03-31T00:18:33Z,93.1,Charge 6
2026-03-31T00:19:33Z,93.0,Charge 6
2026-03-31T00:20:33Z,92.7,Charge 6
2026-03-31T00:21:33Z,92.4,Charge 6
2026-03-31T00:22:33Z,92.3,Charge 6
2026-03-31T00:23:33Z,92.3,Charge 6
2026-03-31T00:24:33Z,92.4,Charge 6
2026-03-31T00:25:33Z,92.5,Charge 6
2026-03-31T00:26:33Z,92.7,Charge 6
2026-03-31T00:27:33Z,92.8,Charge 6
2026-03-31T00:28:33Z,93.0,Charge 6
2026-03-31T00:29:33Z,93.0,Charge 6
2026-03-31T00:30:33Z,93.0,Charge 6
2026-03-31T00:31:33Z,93.1,Charge 6
2026-03-31T00:32:33Z,93.1,Charge 6
2026-03-31T00:33:33Z,93.1,Charge 6
2026-03-31T00:34:33Z,93.1,Charge 6
2026-03-31T00:35:33Z,93.1,Charge 6
2026-03-31T00:36:33Z,93.1,Charge 6
2026-03-31T00:37:33Z,93.1,Charge 6
2026-03-31T00:38:33Z,93.1,Charge 6
2026-03-31T00:39:33Z,93.1,Charge 6
2026-03-31T00:40:33Z,93.1,Charge 6
2026-03-31T00:41:33Z,93.0,Charge 6
2026-03-31T00:42:33Z,93.0,Charge 6
2026-03-31T00:43:33Z,93.1,Charge 6
2026-03-31T00:44:33Z,93.1,Charge 6
2026-03-31T00:45:33Z,93.0,Charge 6
2026-03-31T00:46:33Z,93.1,Charge 6
2026-03-31T00:47:33Z,93.0,Charge 6
2026-03-31T00:48:33Z,93.1,Charge 6
2026-03-31T00:49:33Z,93.1,Charge 6
2026-03-31T00:50:33Z,93.1,Charge 6
2026-03-31T00:51:33Z,93.1,Charge 6
2026-03-31T00:52:33Z,93.2,Charge 6
2026-03-31T00:53:33Z,93.1,Charge 6
2026-03-31T00:54:33Z,93.1,Charge 6
2026-03-31T00:55:33Z,93.1,Charge 6
2026-03-31T00:56:33Z,93.1,Charge 6
2026-03-31T00:57:33Z,93.1,Charge 6
2026-03-31T00:58:33Z,93.1,Charge 6
2026-03-31T00:59:33Z,93.1,Charge 6
2026-03-31T01:00:33Z,93.1,Charge 6
2026-03-31T01:01:33Z,93.0,Charge 6
2026-03-31T01:02:33Z,93.1,Charge 6
2026-03-31T01:03:33Z,93.1,Charge 6
2026-03-31T01:04:33Z,93.1,Charge 6
2026-03-31T01:05:33Z,93.1,Charge 6
2026-03-31T01:06:33Z,93.1,Charge 6
2026-03-31T01:07:33Z,50.0,Charge 6
2026-03-31T01:08:33Z,93.3,Charge 6
2026-03-31T01:09:33Z,93.6,Charge 6
2026-03-31T01:10:33Z,93.4,Charge 6
2026-03-31T01:11:33Z,50.0,Charge 6
2026-03-31T01:12:33Z,93.3,Charge 6
2026-03-31T01:13:33Z,93.5,Charge 6
2026-03-31T01:14:33Z,50.0,Charge 6
2026-03-31T01:15:33Z,93.4,Charge 6
2026-03-31T01:16:33Z,93.6,Charge 6
2026-03-31T01:17:33Z,93.7,Charge 6
2026-03-31T01:18:33Z,93.7,Charge 6
2026-03-31T01:19:33Z,93.8,Charge 6
2026-03-31T01:20:33Z,93.9,Charge 6
2026-03-31T01:21:33Z,94.0,Charge 6
2026-03-31T01:22:33Z,94.1,Charge 6
2026-03-31T01:23:33Z,94.2,Charge 6
2026-03-31T01:24:33Z,94.2,Charge 6
2026-03-31T01:25:33Z,94.3,Charge 6
2026-03-31T01:26:33Z,94.3,Charge 6
2026-03-31T01:27:33Z,94.3,Charge 6
2026-03-31T01:28:33Z,94.4,Charge 6
2026-03-31T01:29:33Z,94.3,Charge 6
2026-03-31T01:30:33Z,50.0,Charge 6
2026-03-31T01:31:33Z,94.5,Charge 6
2026-03-31T01:32:33Z,50.0,Charge 6
2026-03-31T01:33:33Z,50.0,Charge 6
2026-03-31T01:34:33Z,50.0,Charge 6
2026-03-31T01:35:33Z,50.0,Charge 6
2026-03-31T01:36:33Z,93.8,Charge 6
2026-03-31T01:37:33Z,93.9,Charge 6
2026-03-31T01:38:33Z,94.1,Charge 6
2026-03-31T01:39:33Z,94.1,Charge 6
2026-03-31T01:40:33Z,93.8,Charge 6
2026-03-31T01:41:33Z,93.9,Charge 6
2026-03-31T01:42:33Z,93.9,Charge 6
2026-03-31T01:43:33Z,94.2,Charge 6
2026-03-31T01:44:33Z,94.2,Charge 6
2026-03-31T01:45:33Z,94.3,Charge 6
2026-03-31T01:46:33Z,94.3,Charge 6
2026-03-31T01:47:33Z,94.4,Charge 6
2026-03-31T01:48:33Z,94.4,Charge 6
2026-03-31T01:49:33Z,94.6,Charge 6
2026-03-31T01:50:33Z,94.4,Charge 6
2026-03-31T01:51:33Z,50.0,Charge 6
2026-03-31T01:52:33Z,94.7,Charge 6
2026-03-31T01:53:33Z,94.6,Charge 6
2026-03-31T01:54:33Z,94.8,Charge 6
2026-03-31T01:55:33Z,94.8,Charge 6
2026-03-31T01:56:33Z,95.2,Charge 6
2026-03-31T01:57:33Z,50.0,Charge 6
2026-03-31T01:58:33Z,95.1,Charge 6
2026-03-31T01:59:33Z,94.7,Charge 6
2026-03-31T02:00:33Z,94.4,Charge 6
2026-03-31T02:01:33Z,94.1,Charge 6
2026-03-31T02:02:33Z,94.0,Charge 6
2026-03-31T02:03:33Z,93.7,Charge 6
2026-03-31T02:04:33Z,93.6,Charge 6
2026-03-31T02:05:33Z,93.6,Charge 6
2026-03-31T02:06:33Z,93.6,Charge 6
2026-03-31T02:07:33Z,93.5,Charge 6
2026-03-31T02:08:33Z,93.6,Charge 6
2026-03-31T02:09:33Z,93.7,Charge 6
2026-03-31T02:10:33Z,93.7,Charge 6
2026-03-31T02:11:33Z,93.6,Charge 6
2026-03-31T02:12:33Z,93.6,Charge 6
2026-03-31T02:13:33Z,93.6,Charge 6
2026-03-31T02:14:33Z,93.7,Charge 6
2026-03-31T02:15:33Z,93.6,Charge 6
2026-03-31T02:16:33Z,93.6,Charge 6
2026-03-31T02:17:33Z,93.7,Charge 6
2026-03-31T02:18:33Z,93.6,Charge 6
2026-03-31T02:19:33Z,93.6,Charge 6
2026-03-31T02:20:33Z,93.6,Charge 6
2026-03-31T02:21:33Z,93.5,Charge 6
2026-03-31T02:22:33Z,93.4,Charge 6
2026-03-31T02:23:33Z,93.4,Charge 6
2026-03-31T02:24:33Z,93.4,Charge 6
2026-03-31T02:25:33Z,93.4,Charge 6
2026-03-31T02:26:33Z,93.4,Charge 6
2026-03-31T02:27:33Z,93.5,Charge 6
2026-03-31T02:28:33Z,93.5,Charge 6
2026-03-31T02:29:33Z,93.5,Charge 6
2026-03-31T02:30:33Z,93.6,Charge 6
2026-03-31T02:31:33Z,50.0,Charge 6
2026-03-31T02:32:33Z,93.8,Charge 6
2026-03-31T02:33:33Z,94.1,Charge 6
2026-03-31T02:34:33Z,94.4,Charge 6
2026-03-31T02:35:33Z,94.5,Charge 6
2026-03-31T02:36:33Z,94.6,Charge 6
2026-03-31T02:37:33Z,94.8,Charge 6
2026-03-31T02:38:33Z,94.6,Charge 6
2026-03-31T02:39:33Z,94.5,Charge 6
2026-03-31T02:40:33Z,94.5,Charge 6
2026-03-31T02:41:33Z,94.3,Charge 6
2026-03-31T02:42:33Z,94.2,Charge 6
2026-03-31T02:43:33Z,94.0,Charge 6
2026-03-31T02:44:33Z,94.0,Charge 6
2026-03-31T02:45:33Z,94.0,Charge 6
2026-03-31T02:46:33Z,94.1,Charge 6
2026-03-31T02:47:33Z,94.2,Charge 6
2026-03-31T02:48:33Z,94.3,Charge 6
2026-03-31T02:49:33Z,94.4,Charge 6
2026-03-31T02:50:33Z,94.5,Charge 6
2026-03-31T02:51:33Z,94.7,Charge 6
2026-03-31T02:52:33Z,94.8,Charge 6
2026-03-31T02:53:33Z,94.8,Charge 6
2026-03-31T02:54:33Z,94.9,Charge 6
2026-03-31T02:55:33Z,50.0,Charge 6
2026-03-31T02:56:33Z,94.8,Charge 6
2026-03-31T02:57:33Z,94.9,Charge 6
2026-03-31T02:58:33Z,94.9,Charge 6
2026-03-31T02:59:33Z,94.7,Charge 6
2026-03-31T03:00:33Z,95.0,Charge 6
2026-03-31T03:01:33Z,95.0,Charge 6
2026-03-31T03:02:33Z,95.1,Charge 6
2026-03-31T03:03:33Z,50.0,Charge 6
2026-03-31T03:04:33Z,94.3,Charge 6
2026-03-31T03:05:33Z,93.8,Charge 6
2026-03-31T03:06:33Z,93.5,Charge 6
2026-03-31T03:07:33Z,93.2,Charge 6
2026-03-31T03:08:33Z,50.0,Charge 6
2026-03-31T03:09:33Z,93.6,Charge 6
2026-03-31T03:10:33Z,95.5,Charge 6
2026-03-31T03:11:33Z,96.6,Charge 6
2026-03-31T03:12:33Z,97.3,Charge 6
2026-03-31T03:13:33Z,97.9,Charge 6
2026-03-31T03:14:33Z,98.1,Charge 6
2026-03-31T03:15:33Z,50.0,Charge 6
2026-03-31T03:16:33Z,97.8,Charge 6
2026-03-31T03:17:33Z,50.0,Charge 6
2026-03-31T03:18:33Z,95.8,Charge 6
2026-03-31T03:19:33Z,93.4,Charge 6
2026-03-31T03:20:33Z,91.3,Charge 6
2026-03-31T03:21:33Z,89.6,Charge 6
2026-03-31T03:22:33Z,88.2,Charge 6
2026-03-31T03:23:33Z,86.9,Charge 6
2026-03-31T03:24:33Z,85.6,Charge 6
2026-03-31T03:25:33Z,84.5,Charge 6
2026-03-31T03:26:33Z,85.4,Charge 6
2026-03-31T03:27:33Z,88.2,Charge 6
2026-03-31T03:28:33Z,50.0,Charge 6
2026-03-31T03:29:33Z,90.2,Charge 6
2026-03-31T03:30:33Z,91.1,Charge 6
2026-03-31T03:31:33Z,91.7,Charge 6
2026-03-31T03:32:33Z,50.0,Charge 6
2026-03-31T03:33:33Z,91.8,Charge 6
2026-03-31T03:34:33Z,88.6,Charge 6
2026-03-31T03:35:33Z,88.8,Charge 6
2026-03-31T03:36:33Z,50.0,Charge 6
2026-03-31T03:37:33Z,50.0,Charge 6
2026-03-31T03:38:33Z,50.0,Charge 6
2026-03-31T03:39:33Z,50.0,Charge 6
2026-03-31T03:40:33Z,50.0,Charge 6
2026-03-31T03:41:33Z,50.0,Charge 6
2026-03-31T03:42:33Z,50.0,Charge 6
2026-03-31T03:43:33Z,50.0,Charge 6
2026-03-31T03:44:33Z,88.1,Charge 6
2026-03-31T03:45:33Z,50.0,Charge 6
2026-03-31T03:46:33Z,50.0,Charge 6
2026-03-31T03:47:33Z,50.0,Charge 6
2026-03-31T03:48:33Z,88.9,Charge 6
2026-03-31T03:49:33Z,50.0,Charge 6
2026-03-31T03:50:33Z,91.3,Charge 6
2026-03-31T03:51:33Z,50.0,Charge 6
2026-03-31T03:52:33Z,50.0,Charge 6
2026-03-31T03:53:33Z,50.0,Charge 6
2026-03-31T03:54:33Z,50.0,Charge 6
2026-03-31T03:55:33Z,50.0,Charge 6
2026-03-31T03:56:33Z,50.0,Charge 6
2026-03-31T03:57:33Z,93.9,Charge 6
2026-03-31T03:58:33Z,50.0,Charge 6
2026-03-31T03:59:33Z,50.0,Charge 6
2026-03-31T04:00:33Z,50.0,Charge 6
2026-03-31T04:01:33Z,94.3,Charge 6
2026-03-31T04:02:33Z,50.0,Charge 6
2026-03-31T04:03:33Z,50.0,Charge 6
2026-03-31T04:04:33Z,50.0,Charge 6
2026-03-31T04:05:33Z,50.0,Charge 6
2026-03-31T04:06:33Z,50.0,Charge 6
2026-03-31T17:26:03Z,96.8,Charge 6
2026-03-31T17:27:03Z,96.1,Charge 6
2026-03-31T17:28:03Z,95.8,Charge 6
2026-03-31T17:29:03Z,95.6,Charge 6
2026-03-31T17:30:03Z,95.4,Charge 6
2026-03-31T17:31:03Z,95.3,Charge 6
2026-03-31T17:32:03Z,50.0,Charge 6
2026-03-31T17:33:03Z,50.0,Charge 6
2026-03-31T17:34:03Z,95.7,Charge 6
2026-03-31T17:35:03Z,95.7,Charge 6
2026-03-31T17:36:03Z,95.8,Charge 6
2026-03-31T17:37:03Z,95.3,Charge 6
2026-03-31T17:38:03Z,50.0,Charge 6
2026-03-31T17:39:03Z,50.0,Charge 6
2026-03-31T17:40:03Z,95.3,Charge 6
2026-03-31T17:41:03Z,50.0,Charge 6
2026-03-31T17:42:03Z,95.2,Charge 6
2026-03-31T17:43:03Z,50.0,Charge 6
2026-03-31T17:44:03Z,95.1,Charge 6
2026-03-31T17:45:03Z,50.0,Charge 6
2026-03-31T17:46:03Z,94.9,Charge 6
2026-03-31T17:47:03Z,95.2,Charge 6
2026-03-31T17:48:03Z,50.0,Charge 6
2026-03-31T17:49:03Z,50.0,Charge 6
2026-03-31T17:50:03Z,50.0,Charge 6
2026-03-31T17:51:03Z,50.0,Charge 6
2026-03-31T20:03:33Z,81.4,Charge 6
2026-03-31T20:04:33Z,87.8,Charge 6
2026-03-31T20:05:33Z,91.2,Charge 6
2026-03-31T20:06:33Z,93.4,Charge 6
2026-03-31T20:07:33Z,95.6,Charge 6
2026-03-31T20:08:33Z,95.0,Charge 6
2026-03-31T20:09:33Z,94.9,Charge 6
2026-03-31T20:10:33Z,96.4,Charge 6
2026-03-31T20:11:33Z,98.1,Charge 6
2026-03-31T20:12:33Z,98.8,Charge 6
2026-03-31T20:13:33Z,99.9,Charge 6
2026-03-31T20:14:33Z,100.0,Charge 6
2026-03-31T20:15:33Z,100.0,Charge 6
2026-03-31T20:16:33Z,99.9,Charge 6
